episode_id,station_id,fault_type,parameters,start_index,end_index,start_timestamp,end_timestamp,seed
AWS-DEL-011:71010:0028,AWS-DEL-011,drift,"[""pressure_hpa""]",33,60,2025-01-02 09:00:00,2025-01-03 12:00:00,71010
AWS-DEL-011:71010:0029,AWS-DEL-011,drift,"[""pressure_hpa""]",681,718,2025-01-29 09:00:00,2025-01-30 22:00:00,71010
AWS-DEL-011:71010:0030,AWS-DEL-011,drift,"[""temperature_c""]",940,984,2025-02-09 04:00:00,2025-02-11 00:00:00,71010
AWS-DEL-011:71010:0031,AWS-DEL-011,dropout,"[""humidity_pct""]",163,163,2025-01-07 19:00:00,2025-01-07 19:00:00,71010
AWS-DEL-011:71010:0032,AWS-DEL-011,dropout,"[""temperature_c""]",373,373,2025-01-16 13:00:00,2025-01-16 13:00:00,71010
AWS-DEL-011:71010:0033,AWS-DEL-011,dropout,"[""temperature_c""]",784,784,2025-02-02 16:00:00,2025-02-02 16:00:00,71010
AWS-DEL-011:71010:0034,AWS-DEL-011,dropout,"[""pressure_hpa""]",777,777,2025-02-02 09:00:00,2025-02-02 09:00:00,71010
AWS-DEL-011:71010:0035,AWS-DEL-011,dropout,"[""pressure_hpa""]",1102,1102,2025-02-15 22:00:00,2025-02-15 22:00:00,71010
AWS-DEL-011:71010:0036,AWS-DEL-011,dropout,"[""pressure_hpa""]",270,270,2025-01-12 06:00:00,2025-01-12 06:00:00,71010
AWS-DEL-011:71010:0037,AWS-DEL-011,dropout,"[""pressure_hpa""]",1686,1686,2025-03-12 06:00:00,2025-03-12 06:00:00,71010
AWS-DEL-011:71010:0038,AWS-DEL-011,dropout,"[""pressure_hpa""]",530,530,2025-01-23 02:00:00,2025-01-23 02:00:00,71010
AWS-DEL-011:71010:0039,AWS-DEL-011,dropout,"[""temperature_c""]",860,860,2025-02-05 20:00:00,2025-02-05 20:00:00,71010
AWS-DEL-011:71010:0040,AWS-DEL-011,dropout,"[""humidity_pct""]",123,123,2025-01-06 03:00:00,2025-01-06 03:00:00,71010
AWS-DEL-011:71010:0041,AWS-DEL-011,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1132,1136,2025-02-17 04:00:00,2025-02-17 08:00:00,71010
AWS-DEL-011:71010:0042,AWS-DEL-011,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1125,1127,2025-02-16 21:00:00,2025-02-16 23:00:00,71010
AWS-DEL-011:71010:0043,AWS-DEL-011,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1546,1548,2025-03-06 10:00:00,2025-03-06 12:00:00,71010
AWS-DEL-011:71010:0044,AWS-DEL-011,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1833,1835,2025-03-18 09:00:00,2025-03-18 11:00:00,71010
AWS-DEL-011:71010:0045,AWS-DEL-011,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1253,1255,2025-02-22 05:00:00,2025-02-22 07:00:00,71010
AWS-DEL-011:71010:0046,AWS-DEL-011,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1613,1617,2025-03-09 05:00:00,2025-03-09 09:00:00,71010
AWS-DEL-011:71010:0047,AWS-DEL-011,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1052,1054,2025-02-13 20:00:00,2025-02-13 22:00:00,71010
AWS-DEL-011:71010:0048,AWS-DEL-011,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",398,402,2025-01-17 14:00:00,2025-01-17 18:00:00,71010
AWS-DEL-011:71010:0049,AWS-DEL-011,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",641,643,2025-01-27 17:00:00,2025-01-27 19:00:00,71010
AWS-DEL-011:71010:0050,AWS-DEL-011,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1243,1247,2025-02-21 19:00:00,2025-02-21 23:00:00,71010
AWS-DEL-011:71010:0051,AWS-DEL-011,sensor_fail_low,"[""temperature_c""]",1622,1625,2025-03-09 14:00:00,2025-03-09 17:00:00,71010
AWS-DEL-011:71010:0052,AWS-DEL-011,sensor_fail_low,"[""temperature_c""]",500,503,2025-01-21 20:00:00,2025-01-21 23:00:00,71010
AWS-DEL-011:71010:0053,AWS-DEL-011,sensor_fail_low,"[""pressure_hpa""]",505,508,2025-01-22 01:00:00,2025-01-22 04:00:00,71010
AWS-DEL-011:71010:0054,AWS-DEL-011,sensor_fail_low,"[""temperature_c""]",2095,2098,2025-03-29 07:00:00,2025-03-29 10:00:00,71010
AWS-DEL-011:71010:0055,AWS-DEL-011,sensor_fail_low,"[""pressure_hpa""]",510,513,2025-01-22 06:00:00,2025-01-22 09:00:00,71010
AWS-DEL-011:71010:0056,AWS-DEL-011,sensor_fail_low,"[""humidity_pct""]",299,302,2025-01-13 11:00:00,2025-01-13 14:00:00,71010
AWS-DEL-011:71010:0057,AWS-DEL-011,sensor_fail_low,"[""humidity_pct""]",1871,1874,2025-03-19 23:00:00,2025-03-20 02:00:00,71010
AWS-DEL-011:71010:0058,AWS-DEL-011,sensor_fail_low,"[""humidity_pct""]",354,357,2025-01-15 18:00:00,2025-01-15 21:00:00,71010
AWS-DEL-011:71010:0059,AWS-DEL-011,sensor_fail_low,"[""pressure_hpa""]",341,344,2025-01-15 05:00:00,2025-01-15 08:00:00,71010
AWS-DEL-011:71010:0060,AWS-DEL-011,sensor_fail_low,"[""pressure_hpa""]",216,219,2025-01-10 00:00:00,2025-01-10 03:00:00,71010
AWS-DEL-011:71010:0061,AWS-DEL-011,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1139,1145,2025-02-17 11:00:00,2025-02-17 17:00:00,71010
AWS-DEL-011:71010:0062,AWS-DEL-011,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",544,551,2025-01-23 16:00:00,2025-01-23 23:00:00,71010
AWS-DEL-011:71010:0063,AWS-DEL-011,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",154,159,2025-01-07 10:00:00,2025-01-07 15:00:00,71010
AWS-DEL-011:71010:0064,AWS-DEL-011,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",2006,2012,2025-03-25 14:00:00,2025-03-25 20:00:00,71010
AWS-DEL-011:71010:0065,AWS-DEL-011,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1440,1447,2025-03-02 00:00:00,2025-03-02 07:00:00,71010
AWS-DEL-011:71010:0066,AWS-DEL-011,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",313,320,2025-01-14 01:00:00,2025-01-14 08:00:00,71010
AWS-DEL-011:71010:0067,AWS-DEL-011,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",457,462,2025-01-20 01:00:00,2025-01-20 06:00:00,71010
AWS-DEL-011:71010:0068,AWS-DEL-011,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",997,1003,2025-02-11 13:00:00,2025-02-11 19:00:00,71010
AWS-DEL-011:71010:0069,AWS-DEL-011,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",188,194,2025-01-08 20:00:00,2025-01-09 02:00:00,71010
AWS-DEL-011:71010:0070,AWS-DEL-011,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1749,1753,2025-03-14 21:00:00,2025-03-15 01:00:00,71010
AWS-KOL-015:71014:0001,AWS-KOL-015,spike,"[""pressure_hpa""]",849,849,2025-02-05 09:00:00,2025-02-05 09:00:00,71014
AWS-KOL-015:71014:0002,AWS-KOL-015,spike,"[""pressure_hpa""]",1869,1869,2025-03-19 21:00:00,2025-03-19 21:00:00,71014
AWS-KOL-015:71014:0003,AWS-KOL-015,spike,"[""pressure_hpa""]",248,248,2025-01-11 08:00:00,2025-01-11 08:00:00,71014
AWS-KOL-015:71014:0004,AWS-KOL-015,spike,"[""temperature_c""]",1304,1304,2025-02-24 08:00:00,2025-02-24 08:00:00,71014
AWS-KOL-015:71014:0005,AWS-KOL-015,spike,"[""pressure_hpa""]",668,668,2025-01-28 20:00:00,2025-01-28 20:00:00,71014
AWS-KOL-015:71014:0006,AWS-KOL-015,spike,"[""temperature_c""]",213,213,2025-01-09 21:00:00,2025-01-09 21:00:00,71014
AWS-KOL-015:71014:0007,AWS-KOL-015,spike,"[""temperature_c""]",921,921,2025-02-08 09:00:00,2025-02-08 09:00:00,71014
AWS-KOL-015:71014:0008,AWS-KOL-015,spike,"[""temperature_c""]",1846,1846,2025-03-18 22:00:00,2025-03-18 22:00:00,71014
AWS-KOL-015:71014:0009,AWS-KOL-015,spike,"[""temperature_c""]",356,356,2025-01-15 20:00:00,2025-01-15 20:00:00,71014
AWS-KOL-015:71014:0010,AWS-KOL-015,spike,"[""temperature_c""]",407,407,2025-01-17 23:00:00,2025-01-17 23:00:00,71014
AWS-KOL-015:71014:0011,AWS-KOL-015,frozen_value,"[""humidity_pct""]",268,276,2025-01-12 04:00:00,2025-01-12 12:00:00,71014
AWS-KOL-015:71014:0012,AWS-KOL-015,frozen_value,"[""temperature_c""]",873,879,2025-02-06 09:00:00,2025-02-06 15:00:00,71014
AWS-KOL-015:71014:0013,AWS-KOL-015,frozen_value,"[""temperature_c""]",436,443,2025-01-19 04:00:00,2025-01-19 11:00:00,71014
AWS-KOL-015:71014:0014,AWS-KOL-015,frozen_value,"[""humidity_pct""]",810,816,2025-02-03 18:00:00,2025-02-04 00:00:00,71014
AWS-KOL-015:71014:0015,AWS-KOL-015,frozen_value,"[""pressure_hpa""]",1627,1633,2025-03-09 19:00:00,2025-03-10 01:00:00,71014
AWS-KOL-015:71014:0016,AWS-KOL-015,frozen_value,"[""temperature_c""]",973,980,2025-02-10 13:00:00,2025-02-10 20:00:00,71014
AWS-KOL-015:71014:0017,AWS-KOL-015,frozen_value,"[""pressure_hpa""]",1246,1254,2025-02-21 22:00:00,2025-02-22 06:00:00,71014
AWS-KOL-015:71014:0018,AWS-KOL-015,frozen_value,"[""humidity_pct""]",1308,1316,2025-02-24 12:00:00,2025-02-24 20:00:00,71014
AWS-KOL-015:71014:0019,AWS-KOL-015,frozen_value,"[""humidity_pct""]",356,363,2025-01-15 20:00:00,2025-01-16 03:00:00,71014
AWS-KOL-015:71014:0020,AWS-KOL-015,frozen_value,"[""temperature_c""]",1557,1563,2025-03-06 21:00:00,2025-03-07 03:00:00,71014
AWS-KOL-015:71014:0021,AWS-KOL-015,drift,"[""humidity_pct""]",399,420,2025-01-17 15:00:00,2025-01-18 12:00:00,71014
AWS-KOL-015:71014:0022,AWS-KOL-015,drift,"[""humidity_pct""]",993,1026,2025-02-11 09:00:00,2025-02-12 18:00:00,71014
AWS-KOL-015:71014:0023,AWS-KOL-015,drift,"[""humidity_pct""]",140,163,2025-01-06 20:00:00,2025-01-07 19:00:00,71014
AWS-KOL-015:71014:0024,AWS-KOL-015,drift,"[""pressure_hpa""]",1753,1782,2025-03-15 01:00:00,2025-03-16 06:00:00,71014
AWS-KOL-015:71014:0025,AWS-KOL-015,drift,"[""humidity_pct""]",1897,1932,2025-03-21 01:00:00,2025-03-22 12:00:00,71014
AWS-KOL-015:71014:0026,AWS-KOL-015,drift,"[""temperature_c""]",1070,1098,2025-02-14 14:00:00,2025-02-15 18:00:00,71014
AWS-KOL-015:71014:0027,AWS-KOL-015,drift,"[""humidity_pct""]",1157,1206,2025-02-18 05:00:00,2025-02-20 06:00:00,71014
AWS-KOL-015:71014:0028,AWS-KOL-015,drift,"[""pressure_hpa""]",21,61,2025-01-01 21:00:00,2025-01-03 13:00:00,71014
AWS-KOL-015:71014:0029,AWS-KOL-015,drift,"[""temperature_c""]",1335,1357,2025-02-25 15:00:00,2025-02-26 13:00:00,71014
AWS-KOL-015:71014:0030,AWS-KOL-015,drift,"[""humidity_pct""]",201,250,2025-01-09 09:00:00,2025-01-11 10:00:00,71014
AWS-KOL-015:71014:0031,AWS-KOL-015,dropout,"[""pressure_hpa""]",293,293,2025-01-13 05:00:00,2025-01-13 05:00:00,71014
AWS-KOL-015:71014:0032,AWS-KOL-015,dropout,"[""humidity_pct""]",1764,1764,2025-03-15 12:00:00,2025-03-15 12:00:00,71014
AWS-KOL-015:71014:0033,AWS-KOL-015,dropout,"[""temperature_c""]",1976,1976,2025-03-24 08:00:00,2025-03-24 08:00:00,71014
AWS-KOL-015:71014:0034,AWS-KOL-015,dropout,"[""temperature_c""]",1189,1189,2025-02-19 13:00:00,2025-02-19 13:00:00,71014
AWS-KOL-015:71014:0035,AWS-KOL-015,dropout,"[""humidity_pct""]",801,801,2025-02-03 09:00:00,2025-02-03 09:00:00,71014
AWS-KOL-015:71014:0036,AWS-KOL-015,dropout,"[""temperature_c""]",1756,1756,2025-03-15 04:00:00,2025-03-15 04:00:00,71014
AWS-KOL-015:71014:0037,AWS-KOL-015,dropout,"[""humidity_pct""]",1529,1529,2025-03-05 17:00:00,2025-03-05 17:00:00,71014
AWS-KOL-015:71014:0038,AWS-KOL-015,dropout,"[""humidity_pct""]",636,636,2025-01-27 12:00:00,2025-01-27 12:00:00,71014
AWS-KOL-015:71014:0039,AWS-KOL-015,dropout,"[""temperature_c""]",916,916,2025-02-08 04:00:00,2025-02-08 04:00:00,71014
AWS-KOL-015:71014:0040,AWS-KOL-015,dropout,"[""humidity_pct""]",709,709,2025-01-30 13:00:00,2025-01-30 13:00:00,71014
AWS-KOL-015:71014:0041,AWS-KOL-015,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",2065,2067,2025-03-28 01:00:00,2025-03-28 03:00:00,71014
AWS-KOL-015:71014:0042,AWS-KOL-015,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",673,677,2025-01-29 01:00:00,2025-01-29 05:00:00,71014
AWS-KOL-015:71014:0043,AWS-KOL-015,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1740,1743,2025-03-14 12:00:00,2025-03-14 15:00:00,71014
AWS-KOL-015:71014:0044,AWS-KOL-015,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1568,1570,2025-03-07 08:00:00,2025-03-07 10:00:00,71014
AWS-KOL-015:71014:0045,AWS-KOL-015,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1214,1216,2025-02-20 14:00:00,2025-02-20 16:00:00,71014
AWS-KOL-015:71014:0046,AWS-KOL-015,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1423,1425,2025-03-01 07:00:00,2025-03-01 09:00:00,71014
AWS-KOL-015:71014:0047,AWS-KOL-015,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",630,632,2025-01-27 06:00:00,2025-01-27 08:00:00,71014
AWS-KOL-015:71014:0048,AWS-KOL-015,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",576,580,2025-01-25 00:00:00,2025-01-25 04:00:00,71014
AWS-KOL-015:71014:0049,AWS-KOL-015,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",470,474,2025-01-20 14:00:00,2025-01-20 18:00:00,71014
AWS-KOL-015:71014:0050,AWS-KOL-015,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",911,913,2025-02-07 23:00:00,2025-02-08 01:00:00,71014
AWS-KOL-015:71014:0051,AWS-KOL-015,sensor_fail_low,"[""temperature_c""]",1007,1010,2025-02-11 23:00:00,2025-02-12 02:00:00,71014
AWS-KOL-015:71014:0052,AWS-KOL-015,sensor_fail_low,"[""humidity_pct""]",1441,1444,2025-03-02 01:00:00,2025-03-02 04:00:00,71014
AWS-KOL-015:71014:0053,AWS-KOL-015,sensor_fail_low,"[""temperature_c""]",163,166,2025-01-07 19:00:00,2025-01-07 22:00:00,71014
AWS-KOL-015:71014:0054,AWS-KOL-015,sensor_fail_low,"[""pressure_hpa""]",1084,1087,2025-02-15 04:00:00,2025-02-15 07:00:00,71014
AWS-KOL-015:71014:0055,AWS-KOL-015,sensor_fail_low,"[""temperature_c""]",1419,1422,2025-03-01 03:00:00,2025-03-01 06:00:00,71014
AWS-KOL-015:71014:0056,AWS-KOL-015,sensor_fail_low,"[""pressure_hpa""]",1437,1440,2025-03-01 21:00:00,2025-03-02 00:00:00,71014
AWS-KOL-015:71014:0057,AWS-KOL-015,sensor_fail_low,"[""pressure_hpa""]",172,175,2025-01-08 04:00:00,2025-01-08 07:00:00,71014
AWS-KOL-015:71014:0058,AWS-KOL-015,sensor_fail_low,"[""humidity_pct""]",1395,1398,2025-02-28 03:00:00,2025-02-28 06:00:00,71014
AWS-KOL-015:71014:0059,AWS-KOL-015,sensor_fail_low,"[""temperature_c""]",412,415,2025-01-18 04:00:00,2025-01-18 07:00:00,71014
AWS-KOL-015:71014:0060,AWS-KOL-015,sensor_fail_low,"[""pressure_hpa""]",983,986,2025-02-10 23:00:00,2025-02-11 02:00:00,71014
AWS-KOL-015:71014:0061,AWS-KOL-015,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1054,1061,2025-02-13 22:00:00,2025-02-14 05:00:00,71014
AWS-KOL-015:71014:0062,AWS-KOL-015,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",424,430,2025-01-18 16:00:00,2025-01-18 22:00:00,71014
AWS-KOL-015:71014:0063,AWS-KOL-015,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",447,454,2025-01-19 15:00:00,2025-01-19 22:00:00,71014
AWS-KOL-015:71014:0064,AWS-KOL-015,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1474,1480,2025-03-03 10:00:00,2025-03-03 16:00:00,71014
AWS-KOL-015:71014:0065,AWS-KOL-015,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",832,836,2025-02-04 16:00:00,2025-02-04 20:00:00,71014
AWS-KOL-015:71014:0066,AWS-KOL-015,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",852,855,2025-02-05 12:00:00,2025-02-05 15:00:00,71014
AWS-KOL-015:71014:0067,AWS-KOL-015,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",180,183,2025-01-08 12:00:00,2025-01-08 15:00:00,71014
AWS-KOL-015:71014:0068,AWS-KOL-015,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",683,687,2025-01-29 11:00:00,2025-01-29 15:00:00,71014
AWS-KOL-015:71014:0069,AWS-KOL-015,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",2093,2097,2025-03-29 05:00:00,2025-03-29 09:00:00,71014
AWS-KOL-015:71014:0070,AWS-KOL-015,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1596,1603,2025-03-08 12:00:00,2025-03-08 19:00:00,71014
AWS-MUM-007:71018:0001,AWS-MUM-007,spike,"[""temperature_c""]",693,693,2025-01-29 21:00:00,2025-01-29 21:00:00,71018
AWS-MUM-007:71018:0002,AWS-MUM-007,spike,"[""pressure_hpa""]",791,791,2025-02-02 23:00:00,2025-02-02 23:00:00,71018
AWS-MUM-007:71018:0003,AWS-MUM-007,spike,"[""temperature_c""]",856,856,2025-02-05 16:00:00,2025-02-05 16:00:00,71018
AWS-MUM-007:71018:0004,AWS-MUM-007,spike,"[""pressure_hpa""]",143,143,2025-01-06 23:00:00,2025-01-06 23:00:00,71018
AWS-MUM-007:71018:0005,AWS-MUM-007,spike,"[""temperature_c""]",571,571,2025-01-24 19:00:00,2025-01-24 19:00:00,71018
AWS-MUM-007:71018:0006,AWS-MUM-007,spike,"[""pressure_hpa""]",350,350,2025-01-15 14:00:00,2025-01-15 14:00:00,71018
AWS-MUM-007:71018:0007,AWS-MUM-007,spike,"[""temperature_c""]",46,46,2025-01-02 22:00:00,2025-01-02 22:00:00,71018
AWS-MUM-007:71018:0008,AWS-MUM-007,spike,"[""pressure_hpa""]",1969,1969,2025-03-24 01:00:00,2025-03-24 01:00:00,71018
AWS-MUM-007:71018:0009,AWS-MUM-007,spike,"[""pressure_hpa""]",717,717,2025-01-30 21:00:00,2025-01-30 21:00:00,71018
AWS-MUM-007:71018:0010,AWS-MUM-007,spike,"[""temperature_c""]",513,513,2025-01-22 09:00:00,2025-01-22 09:00:00,71018
AWS-MUM-007:71018:0011,AWS-MUM-007,frozen_value,"[""humidity_pct""]",1875,1881,2025-03-20 03:00:00,2025-03-20 09:00:00,71018
AWS-MUM-007:71018:0012,AWS-MUM-007,frozen_value,"[""humidity_pct""]",1142,1149,2025-02-17 14:00:00,2025-02-17 21:00:00,71018
AWS-MUM-007:71018:0013,AWS-MUM-007,frozen_value,"[""humidity_pct""]",65,73,2025-01-03 17:00:00,2025-01-04 01:00:00,71018
AWS-MUM-007:71018:0014,AWS-MUM-007,frozen_value,"[""humidity_pct""]",1164,1172,2025-02-18 12:00:00,2025-02-18 20:00:00,71018
AWS-MUM-007:71018:0015,AWS-MUM-007,frozen_value,"[""temperature_c""]",178,186,2025-01-08 10:00:00,2025-01-08 18:00:00,71018
AWS-MUM-007:71018:0016,AWS-MUM-007,frozen_value,"[""temperature_c""]",1705,1712,2025-03-13 01:00:00,2025-03-13 08:00:00,71018
AWS-MUM-007:71018:0017,AWS-MUM-007,frozen_value,"[""pressure_hpa""]",162,168,2025-01-07 18:00:00,2025-01-08 00:00:00,71018
AWS-MUM-007:71018:0018,AWS-MUM-007,frozen_value,"[""temperature_c""]",2051,2059,2025-03-27 11:00:00,2025-03-27 19:00:00,71018
AWS-MUM-007:71018:0019,AWS-MUM-007,frozen_value,"[""pressure_hpa""]",1636,1644,2025-03-10 04:00:00,2025-03-10 12:00:00,71018
AWS-MUM-007:71018:0020,AWS-MUM-007,frozen_value,"[""pressure_hpa""]",1511,1517,2025-03-04 23:00:00,2025-03-05 05:00:00,71018
AWS-MUM-007:71018:0021,AWS-MUM-007,drift,"[""humidity_pct""]",549,582,2025-01-23 21:00:00,2025-01-25 06:00:00,71018
AWS-MUM-007:71018:0022,AWS-MUM-007,drift,"[""temperature_c""]",1871,1891,2025-03-19 23:00:00,2025-03-20 19:00:00,71018
AWS-MUM-007:71018:0023,AWS-MUM-007,drift,"[""temperature_c""]",1502,1547,2025-03-04 14:00:00,2025-03-06 11:00:00,71018
AWS-MUM-007:71018:0024,AWS-MUM-007,drift,"[""pressure_hpa""]",1543,1574,2025-03-06 07:00:00,2025-03-07 14:00:00,71018
AWS-MUM-007:71018:0025,AWS-MUM-007,drift,"[""humidity_pct""]",85,121,2025-01-04 13:00:00,2025-01-06 01:00:00,71018
AWS-MUM-007:71018:0026,AWS-MUM-007,drift,"[""temperature_c""]",1156,1184,2025-02-18 04:00:00,2025-02-19 08:00:00,71018
AWS-MUM-007:71018:0027,AWS-MUM-007,drift,"[""pressure_hpa""]",1451,1479,2025-03-02 11:00:00,2025-03-03 15:00:00,71018
AWS-MUM-007:71018:0028,AWS-MUM-007,drift,"[""humidity_pct""]",1646,1676,2025-03-10 14:00:00,2025-03-11 20:00:00,71018
AWS-MUM-007:71018:0029,AWS-MUM-007,drift,"[""pressure_hpa""]",373,419,2025-01-16 13:00:00,2025-01-18 11:00:00,71018
AWS-MUM-007:71018:0030,AWS-MUM-007,drift,"[""pressure_hpa""]",837,884,2025-02-04 21:00:00,2025-02-06 20:00:00,71018
AWS-MUM-007:71018:0031,AWS-MUM-007,dropout,"[""temperature_c""]",802,802,2025-02-03 10:00:00,2025-02-03 10:00:00,71018
AWS-MUM-007:71018:0032,AWS-MUM-007,dropout,"[""pressure_hpa""]",1017,1017,2025-02-12 09:00:00,2025-02-12 09:00:00,71018
AWS-MUM-007:71018:0033,AWS-MUM-007,dropout,"[""humidity_pct""]",694,694,2025-01-29 22:00:00,2025-01-29 22:00:00,71018
AWS-MUM-007:71018:0034,AWS-MUM-007,dropout,"[""pressure_hpa""]",220,220,2025-01-10 04:00:00,2025-01-10 04:00:00,71018
AWS-MUM-007:71018:0035,AWS-MUM-007,dropout,"[""temperature_c""]",939,939,2025-02-09 03:00:00,2025-02-09 03:00:00,71018
AWS-MUM-007:71018:0036,AWS-MUM-007,dropout,"[""humidity_pct""]",430,430,2025-01-18 22:00:00,2025-01-18 22:00:00,71018
AWS-MUM-007:71018:0037,AWS-MUM-007,dropout,"[""pressure_hpa""]",1191,1191,2025-02-19 15:00:00,2025-02-19 15:00:00,71018
AWS-MUM-007:71018:0038,AWS-MUM-007,dropout,"[""humidity_pct""]",1019,1019,2025-02-12 11:00:00,2025-02-12 11:00:00,71018
AWS-MUM-007:71018:0039,AWS-MUM-007,dropout,"[""humidity_pct""]",1804,1804,2025-03-17 04:00:00,2025-03-17 04:00:00,71018
AWS-MUM-007:71018:0040,AWS-MUM-007,dropout,"[""temperature_c""]",1286,1286,2025-02-23 14:00:00,2025-02-23 14:00:00,71018
AWS-MUM-007:71018:0041,AWS-MUM-007,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",17,19,2025-01-01 17:00:00,2025-01-01 19:00:00,71018
AWS-MUM-007:71018:0042,AWS-MUM-007,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1080,1082,2025-02-15 00:00:00,2025-02-15 02:00:00,71018
AWS-MUM-007:71018:0043,AWS-MUM-007,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1336,1339,2025-02-25 16:00:00,2025-02-25 19:00:00,71018
AWS-MUM-007:71018:0044,AWS-MUM-007,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",953,957,2025-02-09 17:00:00,2025-02-09 21:00:00,71018
AWS-MUM-007:71018:0045,AWS-MUM-007,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1976,1978,2025-03-24 08:00:00,2025-03-24 10:00:00,71018
AWS-MUM-007:71018:0046,AWS-MUM-007,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",138,142,2025-01-06 18:00:00,2025-01-06 22:00:00,71018
AWS-MUM-007:71018:0047,AWS-MUM-007,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",934,938,2025-02-08 22:00:00,2025-02-09 02:00:00,71018
AWS-MUM-007:71018:0048,AWS-MUM-007,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1681,1685,2025-03-12 01:00:00,2025-03-12 05:00:00,71018
AWS-MUM-007:71018:0049,AWS-MUM-007,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",647,650,2025-01-27 23:00:00,2025-01-28 02:00:00,71018
AWS-MUM-007:71018:0050,AWS-MUM-007,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",831,835,2025-02-04 15:00:00,2025-02-04 19:00:00,71018
AWS-MUM-007:71018:0051,AWS-MUM-007,sensor_fail_low,"[""pressure_hpa""]",473,476,2025-01-20 17:00:00,2025-01-20 20:00:00,71018
AWS-MUM-007:71018:0052,AWS-MUM-007,sensor_fail_low,"[""humidity_pct""]",237,240,2025-01-10 21:00:00,2025-01-11 00:00:00,71018
