episode_id,station_id,fault_type,parameters,start_index,end_index,start_timestamp,end_timestamp,seed
AWS-DEL-011:71009:0028,AWS-DEL-011,drift,"[""temperature_c""]",1984,2012,2025-03-24 16:00:00,2025-03-25 20:00:00,71009
AWS-DEL-011:71009:0029,AWS-DEL-011,drift,"[""temperature_c""]",311,349,2025-01-13 23:00:00,2025-01-15 13:00:00,71009
AWS-DEL-011:71009:0030,AWS-DEL-011,drift,"[""temperature_c""]",431,473,2025-01-18 23:00:00,2025-01-20 17:00:00,71009
AWS-DEL-011:71009:0031,AWS-DEL-011,dropout,"[""temperature_c""]",1140,1140,2025-02-17 12:00:00,2025-02-17 12:00:00,71009
AWS-DEL-011:71009:0032,AWS-DEL-011,dropout,"[""pressure_hpa""]",867,867,2025-02-06 03:00:00,2025-02-06 03:00:00,71009
AWS-DEL-011:71009:0033,AWS-DEL-011,dropout,"[""pressure_hpa""]",472,472,2025-01-20 16:00:00,2025-01-20 16:00:00,71009
AWS-DEL-011:71009:0034,AWS-DEL-011,dropout,"[""pressure_hpa""]",266,266,2025-01-12 02:00:00,2025-01-12 02:00:00,71009
AWS-DEL-011:71009:0035,AWS-DEL-011,dropout,"[""pressure_hpa""]",101,101,2025-01-05 05:00:00,2025-01-05 05:00:00,71009
AWS-DEL-011:71009:0036,AWS-DEL-011,dropout,"[""temperature_c""]",242,242,2025-01-11 02:00:00,2025-01-11 02:00:00,71009
AWS-DEL-011:71009:0037,AWS-DEL-011,dropout,"[""humidity_pct""]",1752,1752,2025-03-15 00:00:00,2025-03-15 00:00:00,71009
AWS-DEL-011:71009:0038,AWS-DEL-011,dropout,"[""temperature_c""]",886,886,2025-02-06 22:00:00,2025-02-06 22:00:00,71009
AWS-DEL-011:71009:0039,AWS-DEL-011,dropout,"[""pressure_hpa""]",1200,1200,2025-02-20 00:00:00,2025-02-20 00:00:00,71009
AWS-DEL-011:71009:0040,AWS-DEL-011,dropout,"[""temperature_c""]",1600,1600,2025-03-08 16:00:00,2025-03-08 16:00:00,71009
AWS-DEL-011:71009:0041,AWS-DEL-011,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1676,1680,2025-03-11 20:00:00,2025-03-12 00:00:00,71009
AWS-DEL-011:71009:0042,AWS-DEL-011,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1037,1039,2025-02-13 05:00:00,2025-02-13 07:00:00,71009
AWS-DEL-011:71009:0043,AWS-DEL-011,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1292,1294,2025-02-23 20:00:00,2025-02-23 22:00:00,71009
AWS-DEL-011:71009:0044,AWS-DEL-011,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1578,1580,2025-03-07 18:00:00,2025-03-07 20:00:00,71009
AWS-DEL-011:71009:0045,AWS-DEL-011,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",860,862,2025-02-05 20:00:00,2025-02-05 22:00:00,71009
AWS-DEL-011:71009:0046,AWS-DEL-011,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1254,1257,2025-02-22 06:00:00,2025-02-22 09:00:00,71009
AWS-DEL-011:71009:0047,AWS-DEL-011,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1835,1837,2025-03-18 11:00:00,2025-03-18 13:00:00,71009
AWS-DEL-011:71009:0048,AWS-DEL-011,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",138,140,2025-01-06 18:00:00,2025-01-06 20:00:00,71009
AWS-DEL-011:71009:0049,AWS-DEL-011,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1791,1794,2025-03-16 15:00:00,2025-03-16 18:00:00,71009
AWS-DEL-011:71009:0050,AWS-DEL-011,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",364,366,2025-01-16 04:00:00,2025-01-16 06:00:00,71009
AWS-DEL-011:71009:0051,AWS-DEL-011,sensor_fail_low,"[""temperature_c""]",777,780,2025-02-02 09:00:00,2025-02-02 12:00:00,71009
AWS-DEL-011:71009:0052,AWS-DEL-011,sensor_fail_low,"[""temperature_c""]",1007,1010,2025-02-11 23:00:00,2025-02-12 02:00:00,71009
AWS-DEL-011:71009:0053,AWS-DEL-011,sensor_fail_low,"[""humidity_pct""]",1365,1368,2025-02-26 21:00:00,2025-02-27 00:00:00,71009
AWS-DEL-011:71009:0054,AWS-DEL-011,sensor_fail_low,"[""humidity_pct""]",578,581,2025-01-25 02:00:00,2025-01-25 05:00:00,71009
AWS-DEL-011:71009:0055,AWS-DEL-011,sensor_fail_low,"[""temperature_c""]",33,36,2025-01-02 09:00:00,2025-01-02 12:00:00,71009
AWS-DEL-011:71009:0056,AWS-DEL-011,sensor_fail_low,"[""temperature_c""]",1313,1316,2025-02-24 17:00:00,2025-02-24 20:00:00,71009
AWS-DEL-011:71009:0057,AWS-DEL-011,sensor_fail_low,"[""humidity_pct""]",787,790,2025-02-02 19:00:00,2025-02-02 22:00:00,71009
AWS-DEL-011:71009:0058,AWS-DEL-011,sensor_fail_low,"[""humidity_pct""]",41,44,2025-01-02 17:00:00,2025-01-02 20:00:00,71009
AWS-DEL-011:71009:0059,AWS-DEL-011,sensor_fail_low,"[""temperature_c""]",840,843,2025-02-05 00:00:00,2025-02-05 03:00:00,71009
AWS-DEL-011:71009:0060,AWS-DEL-011,sensor_fail_low,"[""pressure_hpa""]",2057,2060,2025-03-27 17:00:00,2025-03-27 20:00:00,71009
AWS-DEL-011:71009:0061,AWS-DEL-011,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1604,1609,2025-03-08 20:00:00,2025-03-09 01:00:00,71009
AWS-DEL-011:71009:0062,AWS-DEL-011,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",980,983,2025-02-10 20:00:00,2025-02-10 23:00:00,71009
AWS-DEL-011:71009:0063,AWS-DEL-011,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1086,1092,2025-02-15 06:00:00,2025-02-15 12:00:00,71009
AWS-DEL-011:71009:0064,AWS-DEL-011,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",589,594,2025-01-25 13:00:00,2025-01-25 18:00:00,71009
AWS-DEL-011:71009:0065,AWS-DEL-011,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1873,1877,2025-03-20 01:00:00,2025-03-20 05:00:00,71009
AWS-DEL-011:71009:0066,AWS-DEL-011,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",145,148,2025-01-07 01:00:00,2025-01-07 04:00:00,71009
AWS-DEL-011:71009:0067,AWS-DEL-011,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1498,1502,2025-03-04 10:00:00,2025-03-04 14:00:00,71009
AWS-DEL-011:71009:0068,AWS-DEL-011,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",49,53,2025-01-03 01:00:00,2025-01-03 05:00:00,71009
AWS-DEL-011:71009:0069,AWS-DEL-011,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",896,902,2025-02-07 08:00:00,2025-02-07 14:00:00,71009
AWS-DEL-011:71009:0070,AWS-DEL-011,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1625,1628,2025-03-09 17:00:00,2025-03-09 20:00:00,71009
AWS-KOL-015:71013:0001,AWS-KOL-015,spike,"[""pressure_hpa""]",784,784,2025-02-02 16:00:00,2025-02-02 16:00:00,71013
AWS-KOL-015:71013:0002,AWS-KOL-015,spike,"[""temperature_c""]",744,744,2025-02-01 00:00:00,2025-02-01 00:00:00,71013
AWS-KOL-015:71013:0003,AWS-KOL-015,spike,"[""pressure_hpa""]",1487,1487,2025-03-03 23:00:00,2025-03-03 23:00:00,71013
AWS-KOL-015:71013:0004,AWS-KOL-015,spike,"[""pressure_hpa""]",676,676,2025-01-29 04:00:00,2025-01-29 04:00:00,71013
AWS-KOL-015:71013:0005,AWS-KOL-015,spike,"[""temperature_c""]",944,944,2025-02-09 08:00:00,2025-02-09 08:00:00,71013
AWS-KOL-015:71013:0006,AWS-KOL-015,spike,"[""temperature_c""]",456,456,2025-01-20 00:00:00,2025-01-20 00:00:00,71013
AWS-KOL-015:71013:0007,AWS-KOL-015,spike,"[""pressure_hpa""]",238,238,2025-01-10 22:00:00,2025-01-10 22:00:00,71013
AWS-KOL-015:71013:0008,AWS-KOL-015,spike,"[""pressure_hpa""]",1956,1956,2025-03-23 12:00:00,2025-03-23 12:00:00,71013
AWS-KOL-015:71013:0009,AWS-KOL-015,spike,"[""pressure_hpa""]",1552,1552,2025-03-06 16:00:00,2025-03-06 16:00:00,71013
AWS-KOL-015:71013:0010,AWS-KOL-015,spike,"[""pressure_hpa""]",1218,1218,2025-02-20 18:00:00,2025-02-20 18:00:00,71013
AWS-KOL-015:71013:0011,AWS-KOL-015,frozen_value,"[""humidity_pct""]",1009,1015,2025-02-12 01:00:00,2025-02-12 07:00:00,71013
AWS-KOL-015:71013:0012,AWS-KOL-015,frozen_value,"[""pressure_hpa""]",2060,2067,2025-03-27 20:00:00,2025-03-28 03:00:00,71013
AWS-KOL-015:71013:0013,AWS-KOL-015,frozen_value,"[""humidity_pct""]",593,600,2025-01-25 17:00:00,2025-01-26 00:00:00,71013
AWS-KOL-015:71013:0014,AWS-KOL-015,frozen_value,"[""humidity_pct""]",183,189,2025-01-08 15:00:00,2025-01-08 21:00:00,71013
AWS-KOL-015:71013:0015,AWS-KOL-015,frozen_value,"[""temperature_c""]",1666,1673,2025-03-11 10:00:00,2025-03-11 17:00:00,71013
AWS-KOL-015:71013:0016,AWS-KOL-015,frozen_value,"[""temperature_c""]",727,735,2025-01-31 07:00:00,2025-01-31 15:00:00,71013
AWS-KOL-015:71013:0017,AWS-KOL-015,frozen_value,"[""pressure_hpa""]",354,362,2025-01-15 18:00:00,2025-01-16 02:00:00,71013
AWS-KOL-015:71013:0018,AWS-KOL-015,frozen_value,"[""pressure_hpa""]",759,767,2025-02-01 15:00:00,2025-02-01 23:00:00,71013
AWS-KOL-015:71013:0019,AWS-KOL-015,frozen_value,"[""temperature_c""]",1176,1183,2025-02-19 00:00:00,2025-02-19 07:00:00,71013
AWS-KOL-015:71013:0020,AWS-KOL-015,frozen_value,"[""pressure_hpa""]",678,685,2025-01-29 06:00:00,2025-01-29 13:00:00,71013
AWS-KOL-015:71013:0021,AWS-KOL-015,drift,"[""temperature_c""]",213,251,2025-01-09 21:00:00,2025-01-11 11:00:00,71013
AWS-KOL-015:71013:0022,AWS-KOL-015,drift,"[""temperature_c""]",1843,1872,2025-03-18 19:00:00,2025-03-20 00:00:00,71013
AWS-KOL-015:71013:0023,AWS-KOL-015,drift,"[""humidity_pct""]",1363,1390,2025-02-26 19:00:00,2025-02-27 22:00:00,71013
AWS-KOL-015:71013:0024,AWS-KOL-015,drift,"[""temperature_c""]",1515,1555,2025-03-05 03:00:00,2025-03-06 19:00:00,71013
AWS-KOL-015:71013:0025,AWS-KOL-015,drift,"[""humidity_pct""]",1018,1048,2025-02-12 10:00:00,2025-02-13 16:00:00,71013
AWS-KOL-015:71013:0026,AWS-KOL-015,drift,"[""humidity_pct""]",1749,1791,2025-03-14 21:00:00,2025-03-16 15:00:00,71013
AWS-KOL-015:71013:0027,AWS-KOL-015,drift,"[""pressure_hpa""]",463,502,2025-01-20 07:00:00,2025-01-21 22:00:00,71013
AWS-KOL-015:71013:0028,AWS-KOL-015,drift,"[""humidity_pct""]",534,564,2025-01-23 06:00:00,2025-01-24 12:00:00,71013
AWS-KOL-015:71013:0029,AWS-KOL-015,drift,"[""pressure_hpa""]",1060,1088,2025-02-14 04:00:00,2025-02-15 08:00:00,71013
AWS-KOL-015:71013:0030,AWS-KOL-015,drift,"[""pressure_hpa""]",1420,1456,2025-03-01 04:00:00,2025-03-02 16:00:00,71013
AWS-KOL-015:71013:0031,AWS-KOL-015,dropout,"[""humidity_pct""]",1170,1170,2025-02-18 18:00:00,2025-02-18 18:00:00,71013
AWS-KOL-015:71013:0032,AWS-KOL-015,dropout,"[""pressure_hpa""]",1657,1657,2025-03-11 01:00:00,2025-03-11 01:00:00,71013
AWS-KOL-015:71013:0033,AWS-KOL-015,dropout,"[""pressure_hpa""]",1118,1118,2025-02-16 14:00:00,2025-02-16 14:00:00,71013
AWS-KOL-015:71013:0034,AWS-KOL-015,dropout,"[""temperature_c""]",1603,1603,2025-03-08 19:00:00,2025-03-08 19:00:00,71013
AWS-KOL-015:71013:0035,AWS-KOL-015,dropout,"[""temperature_c""]",681,681,2025-01-29 09:00:00,2025-01-29 09:00:00,71013
AWS-KOL-015:71013:0036,AWS-KOL-015,dropout,"[""temperature_c""]",1013,1013,2025-02-12 05:00:00,2025-02-12 05:00:00,71013
AWS-KOL-015:71013:0037,AWS-KOL-015,dropout,"[""pressure_hpa""]",29,29,2025-01-02 05:00:00,2025-01-02 05:00:00,71013
AWS-KOL-015:71013:0038,AWS-KOL-015,dropout,"[""temperature_c""]",2071,2071,2025-03-28 07:00:00,2025-03-28 07:00:00,71013
AWS-KOL-015:71013:0039,AWS-KOL-015,dropout,"[""temperature_c""]",1332,1332,2025-02-25 12:00:00,2025-02-25 12:00:00,71013
AWS-KOL-015:71013:0040,AWS-KOL-015,dropout,"[""humidity_pct""]",163,163,2025-01-07 19:00:00,2025-01-07 19:00:00,71013
AWS-KOL-015:71013:0041,AWS-KOL-015,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",375,379,2025-01-16 15:00:00,2025-01-16 19:00:00,71013
AWS-KOL-015:71013:0042,AWS-KOL-015,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",382,384,2025-01-16 22:00:00,2025-01-17 00:00:00,71013
AWS-KOL-015:71013:0043,AWS-KOL-015,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1317,1320,2025-02-24 21:00:00,2025-02-25 00:00:00,71013
AWS-KOL-015:71013:0044,AWS-KOL-015,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1578,1580,2025-03-07 18:00:00,2025-03-07 20:00:00,71013
AWS-KOL-015:71013:0045,AWS-KOL-015,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",957,961,2025-02-09 21:00:00,2025-02-10 01:00:00,71013
AWS-KOL-015:71013:0046,AWS-KOL-015,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",420,423,2025-01-18 12:00:00,2025-01-18 15:00:00,71013
AWS-KOL-015:71013:0047,AWS-KOL-015,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",2007,2009,2025-03-25 15:00:00,2025-03-25 17:00:00,71013
AWS-KOL-015:71013:0048,AWS-KOL-015,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1885,1889,2025-03-20 13:00:00,2025-03-20 17:00:00,71013
AWS-KOL-015:71013:0049,AWS-KOL-015,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",695,697,2025-01-29 23:00:00,2025-01-30 01:00:00,71013
AWS-KOL-015:71013:0050,AWS-KOL-015,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1489,1491,2025-03-04 01:00:00,2025-03-04 03:00:00,71013
AWS-KOL-015:71013:0051,AWS-KOL-015,sensor_fail_low,"[""humidity_pct""]",362,365,2025-01-16 02:00:00,2025-01-16 05:00:00,71013
AWS-KOL-015:71013:0052,AWS-KOL-015,sensor_fail_low,"[""pressure_hpa""]",363,366,2025-01-16 03:00:00,2025-01-16 06:00:00,71013
AWS-KOL-015:71013:0053,AWS-KOL-015,sensor_fail_low,"[""temperature_c""]",1572,1575,2025-03-07 12:00:00,2025-03-07 15:00:00,71013
AWS-KOL-015:71013:0054,AWS-KOL-015,sensor_fail_low,"[""pressure_hpa""]",880,883,2025-02-06 16:00:00,2025-02-06 19:00:00,71013
AWS-KOL-015:71013:0055,AWS-KOL-015,sensor_fail_low,"[""pressure_hpa""]",1046,1049,2025-02-13 14:00:00,2025-02-13 17:00:00,71013
AWS-KOL-015:71013:0056,AWS-KOL-015,sensor_fail_low,"[""humidity_pct""]",1723,1726,2025-03-13 19:00:00,2025-03-13 22:00:00,71013
AWS-KOL-015:71013:0057,AWS-KOL-015,sensor_fail_low,"[""temperature_c""]",1590,1593,2025-03-08 06:00:00,2025-03-08 09:00:00,71013
AWS-KOL-015:71013:0058,AWS-KOL-015,sensor_fail_low,"[""humidity_pct""]",755,758,2025-02-01 11:00:00,2025-02-01 14:00:00,71013
AWS-KOL-015:71013:0059,AWS-KOL-015,sensor_fail_low,"[""temperature_c""]",1968,1971,2025-03-24 00:00:00,2025-03-24 03:00:00,71013
AWS-KOL-015:71013:0060,AWS-KOL-015,sensor_fail_low,"[""humidity_pct""]",331,334,2025-01-14 19:00:00,2025-01-14 22:00:00,71013
AWS-KOL-015:71013:0061,AWS-KOL-015,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",520,523,2025-01-22 16:00:00,2025-01-22 19:00:00,71013
AWS-KOL-015:71013:0062,AWS-KOL-015,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1695,1698,2025-03-12 15:00:00,2025-03-12 18:00:00,71013
AWS-KOL-015:71013:0063,AWS-KOL-015,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",405,409,2025-01-17 21:00:00,2025-01-18 01:00:00,71013
AWS-KOL-015:71013:0064,AWS-KOL-015,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1150,1155,2025-02-17 22:00:00,2025-02-18 03:00:00,71013
AWS-KOL-015:71013:0065,AWS-KOL-015,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",972,977,2025-02-10 12:00:00,2025-02-10 17:00:00,71013
AWS-KOL-015:71013:0066,AWS-KOL-015,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",148,151,2025-01-07 04:00:00,2025-01-07 07:00:00,71013
AWS-KOL-015:71013:0067,AWS-KOL-015,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",508,512,2025-01-22 04:00:00,2025-01-22 08:00:00,71013
AWS-KOL-015:71013:0068,AWS-KOL-015,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",788,795,2025-02-02 20:00:00,2025-02-03 03:00:00,71013
AWS-KOL-015:71013:0069,AWS-KOL-015,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1296,1301,2025-02-24 00:00:00,2025-02-24 05:00:00,71013
AWS-KOL-015:71013:0070,AWS-KOL-015,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",13,16,2025-01-01 13:00:00,2025-01-01 16:00:00,71013
AWS-MUM-007:71017:0001,AWS-MUM-007,spike,"[""pressure_hpa""]",635,635,2025-01-27 11:00:00,2025-01-27 11:00:00,71017
AWS-MUM-007:71017:0002,AWS-MUM-007,spike,"[""temperature_c""]",1632,1632,2025-03-10 00:00:00,2025-03-10 00:00:00,71017
AWS-MUM-007:71017:0003,AWS-MUM-007,spike,"[""temperature_c""]",189,189,2025-01-08 21:00:00,2025-01-08 21:00:00,71017
AWS-MUM-007:71017:0004,AWS-MUM-007,spike,"[""temperature_c""]",1199,1199,2025-02-19 23:00:00,2025-02-19 23:00:00,71017
AWS-MUM-007:71017:0005,AWS-MUM-007,spike,"[""temperature_c""]",47,47,2025-01-02 23:00:00,2025-01-02 23:00:00,71017
AWS-MUM-007:71017:0006,AWS-MUM-007,spike,"[""temperature_c""]",987,987,2025-02-11 03:00:00,2025-02-11 03:00:00,71017
AWS-MUM-007:71017:0007,AWS-MUM-007,spike,"[""temperature_c""]",983,983,2025-02-10 23:00:00,2025-02-10 23:00:00,71017
AWS-MUM-007:71017:0008,AWS-MUM-007,spike,"[""temperature_c""]",2095,2095,2025-03-29 07:00:00,2025-03-29 07:00:00,71017
AWS-MUM-007:71017:0009,AWS-MUM-007,spike,"[""temperature_c""]",1899,1899,2025-03-21 03:00:00,2025-03-21 03:00:00,71017
AWS-MUM-007:71017:0010,AWS-MUM-007,spike,"[""temperature_c""]",1587,1587,2025-03-08 03:00:00,2025-03-08 03:00:00,71017
AWS-MUM-007:71017:0011,AWS-MUM-007,frozen_value,"[""pressure_hpa""]",607,615,2025-01-26 07:00:00,2025-01-26 15:00:00,71017
AWS-MUM-007:71017:0012,AWS-MUM-007,frozen_value,"[""pressure_hpa""]",1972,1978,2025-03-24 04:00:00,2025-03-24 10:00:00,71017
AWS-MUM-007:71017:0013,AWS-MUM-007,frozen_value,"[""pressure_hpa""]",916,923,2025-02-08 04:00:00,2025-02-08 11:00:00,71017
AWS-MUM-007:71017:0014,AWS-MUM-007,frozen_value,"[""humidity_pct""]",786,794,2025-02-02 18:00:00,2025-02-03 02:00:00,71017
AWS-MUM-007:71017:0015,AWS-MUM-007,frozen_value,"[""pressure_hpa""]",1076,1082,2025-02-14 20:00:00,2025-02-15 02:00:00,71017
AWS-MUM-007:71017:0016,AWS-MUM-007,frozen_value,"[""humidity_pct""]",1312,1318,2025-02-24 16:00:00,2025-02-24 22:00:00,71017
AWS-MUM-007:71017:0017,AWS-MUM-007,frozen_value,"[""humidity_pct""]",872,878,2025-02-06 08:00:00,2025-02-06 14:00:00,71017
AWS-MUM-007:71017:0018,AWS-MUM-007,frozen_value,"[""temperature_c""]",839,847,2025-02-04 23:00:00,2025-02-05 07:00:00,71017
AWS-MUM-007:71017:0019,AWS-MUM-007,frozen_value,"[""humidity_pct""]",2055,2062,2025-03-27 15:00:00,2025-03-27 22:00:00,71017
AWS-MUM-007:71017:0020,AWS-MUM-007,frozen_value,"[""temperature_c""]",424,432,2025-01-18 16:00:00,2025-01-19 00:00:00,71017
AWS-MUM-007:71017:0021,AWS-MUM-007,drift,"[""pressure_hpa""]",396,443,2025-01-17 12:00:00,2025-01-19 11:00:00,71017
AWS-MUM-007:71017:0022,AWS-MUM-007,drift,"[""humidity_pct""]",1228,1250,2025-02-21 04:00:00,2025-02-22 02:00:00,71017
AWS-MUM-007:71017:0023,AWS-MUM-007,drift,"[""temperature_c""]",2044,2075,2025-03-27 04:00:00,2025-03-28 11:00:00,71017
AWS-MUM-007:71017:0024,AWS-MUM-007,drift,"[""pressure_hpa""]",191,234,2025-01-08 23:00:00,2025-01-10 18:00:00,71017
AWS-MUM-007:71017:0025,AWS-MUM-007,drift,"[""humidity_pct""]",1729,1770,2025-03-14 01:00:00,2025-03-15 18:00:00,71017
AWS-MUM-007:71017:0026,AWS-MUM-007,drift,"[""humidity_pct""]",455,495,2025-01-19 23:00:00,2025-01-21 15:00:00,71017
AWS-MUM-007:71017:0027,AWS-MUM-007,drift,"[""humidity_pct""]",1473,1517,2025-03-03 09:00:00,2025-03-05 05:00:00,71017
AWS-MUM-007:71017:0028,AWS-MUM-007,drift,"[""humidity_pct""]",255,301,2025-01-11 15:00:00,2025-01-13 13:00:00,71017
AWS-MUM-007:71017:0029,AWS-MUM-007,drift,"[""temperature_c""]",1223,1255,2025-02-20 23:00:00,2025-02-22 07:00:00,71017
AWS-MUM-007:71017:0030,AWS-MUM-007,drift,"[""humidity_pct""]",1614,1659,2025-03-09 06:00:00,2025-03-11 03:00:00,71017
AWS-MUM-007:71017:0031,AWS-MUM-007,dropout,"[""humidity_pct""]",2067,2067,2025-03-28 03:00:00,2025-03-28 03:00:00,71017
AWS-MUM-007:71017:0032,AWS-MUM-007,dropout,"[""pressure_hpa""]",1699,1699,2025-03-12 19:00:00,2025-03-12 19:00:00,71017
AWS-MUM-007:71017:0033,AWS-MUM-007,dropout,"[""pressure_hpa""]",1181,1181,2025-02-19 05:00:00,2025-02-19 05:00:00,71017
AWS-MUM-007:71017:0034,AWS-MUM-007,dropout,"[""temperature_c""]",161,161,2025-01-07 17:00:00,2025-01-07 17:00:00,71017
AWS-MUM-007:71017:0035,AWS-MUM-007,dropout,"[""pressure_hpa""]",386,386,2025-01-17 02:00:00,2025-01-17 02:00:00,71017
AWS-MUM-007:71017:0036,AWS-MUM-007,dropout,"[""temperature_c""]",1334,1334,2025-02-25 14:00:00,2025-02-25 14:00:00,71017
AWS-MUM-007:71017:0037,AWS-MUM-007,dropout,"[""humidity_pct""]",1564,1564,2025-03-07 04:00:00,2025-03-07 04:00:00,71017
AWS-MUM-007:71017:0038,AWS-MUM-007,dropout,"[""pressure_hpa""]",1146,1146,2025-02-17 18:00:00,2025-02-17 18:00:00,71017
AWS-MUM-007:71017:0039,AWS-MUM-007,dropout,"[""pressure_hpa""]",2097,2097,2025-03-29 09:00:00,2025-03-29 09:00:00,71017
AWS-MUM-007:71017:0040,AWS-MUM-007,dropout,"[""pressure_hpa""]",189,189,2025-01-08 21:00:00,2025-01-08 21:00:00,71017
AWS-MUM-007:71017:0041,AWS-MUM-007,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1527,1529,2025-03-05 15:00:00,2025-03-05 17:00:00,71017
AWS-MUM-007:71017:0042,AWS-MUM-007,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1384,1386,2025-02-27 16:00:00,2025-02-27 18:00:00,71017
AWS-MUM-007:71017:0043,AWS-MUM-007,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1159,1161,2025-02-18 07:00:00,2025-02-18 09:00:00,71017
AWS-MUM-007:71017:0044,AWS-MUM-007,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1201,1203,2025-02-20 01:00:00,2025-02-20 03:00:00,71017
AWS-MUM-007:71017:0045,AWS-MUM-007,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1927,1931,2025-03-22 07:00:00,2025-03-22 11:00:00,71017
AWS-MUM-007:71017:0046,AWS-MUM-007,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",184,188,2025-01-08 16:00:00,2025-01-08 20:00:00,71017
AWS-MUM-007:71017:0047,AWS-MUM-007,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",348,350,2025-01-15 12:00:00,2025-01-15 14:00:00,71017
AWS-MUM-007:71017:0048,AWS-MUM-007,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",943,947,2025-02-09 07:00:00,2025-02-09 11:00:00,71017
AWS-MUM-007:71017:0049,AWS-MUM-007,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1599,1603,2025-03-08 15:00:00,2025-03-08 19:00:00,71017
AWS-MUM-007:71017:0050,AWS-MUM-007,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1519,1523,2025-03-05 07:00:00,2025-03-05 11:00:00,71017
AWS-MUM-007:71017:0051,AWS-MUM-007,sensor_fail_low,"[""pressure_hpa""]",812,815,2025-02-03 20:00:00,2025-02-03 23:00:00,71017
